Ref : 1557458,house for rent | embilipitiya,Date : 14 Mar 2018 - 10:39 am,Rent,House & Property,Houses,,"Rs. 21,000"
Ref : 1557438,land with house for sale,Date : 14 Mar 2018 - 09:27 am,Sell,House & Property,Houses,Kalutara-Kalutara,"Rs. 11,000,000"
Ref : 1557430,kurunegala-bakmeegolla area house for sale,Date : 13 Mar 2018 - 04:27 pm,Sell,House & Property,Houses,Kurunegala-lbbagamuwa,"Rs. 8,000,000"
Ref : 1557411,house for sale in kalutare,Date : 13 Mar 2018 - 03:53 pm,Sell,House & Property,Houses,Kalutara-Kalutara,"Rs. 10,000,000"
Ref : 1557401,2br house for sale in piliyandala,Date : 13 Mar 2018 - 03:52 pm,Sell,House & Property,Houses,,"Rs. 8,200,000"
Ref : 1557388,house for sale in minuwangoda,Date : 13 Mar 2018 - 02:53 pm,Sell,House & Property,Houses,Gampaha-Minuwangoda,Negotiable
Ref : 1557390,land with old house facing zahira road.,Date : 13 Mar 2018 - 02:53 pm,Sell,House & Property,Houses,Kegalle-Mawanella,"Rs. 7,000,000"
Ref : 1557386,2 houses for sale (20 perch land),Date : 13 Mar 2018 - 02:50 pm,Sell,House & Property,Houses,Colombo-Maharagama,"Rs. 32,500,000"
Ref : 1556935,**separate upstair house for rent **,Date : 13 Mar 2018 - 02:06 pm,Rent,House & Property,Houses,Colombo-Moratuwa,"Rs. 45,000"
Ref : 1557384,land with old house facing zahira road.,Date : 13 Mar 2018 - 01:46 pm,Sell,House & Property,Houses,Kegalle-Mawanella,"Rs. 70,000,000"
Ref : 1557376,house for rent,Date : 13 Mar 2018 - 01:44 pm,Rent,House & Property,Houses,Gampaha-Ragama,"Rs. 20,000"
Ref : 1557341,haouse and land for sale,Date : 13 Mar 2018 - 01:42 pm,Sell,House & Property,Houses,Kandy-Peradeniya,"Rs. 4,500,000"
Ref : 1557348,code no 2643-house for sale-kotte,Date : 13 Mar 2018 - 01:41 pm,Sell,House & Property,Houses,Colombo-Kotte,Negotiable
Ref : 1557351,house for sale in kandana,Date : 13 Mar 2018 - 01:40 pm,Sell,House & Property,Houses,Gampaha-Kandana,"Rs. 4,700,000"
Ref : 1557365,"40 perches flat land with a house for sale,",Date : 13 Mar 2018 - 01:37 pm,Sell,House & Property,Houses,Anuradhapura-Anuradhapura,"Rs. 10,000,000"
Ref : 1557332,luxury| house| for| sale| in| ja-ela,Date : 13 Mar 2018 - 11:58 am,Sell,House & Property,Houses,Gampaha,"Rs. 9,600,000"
Ref : 1557333,house for rent,Date : 13 Mar 2018 - 11:58 am,Rent,House & Property,Houses,Gampaha-Danowita,"Rs. 25,000"
Ref : 1557330,office space for rent..,Date : 13 Mar 2018 - 11:58 am,Rent,House & Property,Houses,Colombo-Kalubowila,Negotiable
Ref : 1557310,house for rent in ratmalana,Date : 13 Mar 2018 - 11:56 am,Rent,House & Property,Houses,Colombo-Ratmalana,"Rs. 17,000"
Ref : 1557317,rent house in colombo 14,Date : 13 Mar 2018 - 11:53 am,Sell,House & Property,Houses,Colombo,"Rs. 120,000"
Ref : 1557322,house for sale kurunegala,Date : 13 Mar 2018 - 11:51 am,Sell,House & Property,Houses,Kurunegala-Kurunegala,"Rs. 13,500,000"
Ref : 1557298,"house for rent , at asgiriya in kandy city",Date : 13 Mar 2018 - 09:19 am,Rent,House & Property,Houses,Kandy-Kandy,"Rs. 29,000"
Ref : 1557277,house for sale in piliyandala,Date : 13 Mar 2018 - 09:07 am,Sell,House & Property,Houses,Colombo-Piliyandala,"Rs. 6,500,000"
Ref : 1557278,4 bedroom luxury house for sale,Date : 13 Mar 2018 - 09:07 am,Sell,House & Property,Houses,Colombo-Pannipitiya,"Rs. 34,000,000"
Ref : 1557270,dunkannawa home,Date : 13 Mar 2018 - 09:02 am,Sell,House & Property,Houses,Puttalam-Nattandiya,"Rs. 20,500,000"
Ref : 1557266,house for sale in mount lavinia,Date : 13 Mar 2018 - 09:00 am,Sell,House & Property,Houses,Kalutara-Kalutara,"Rs. 3,000,000"
Ref : 1557248,house 4 sale in mount lavinia,Date : 13 Mar 2018 - 08:55 am,Sell,House & Property,Houses,Colombo,"Rs. 3,000,000"
Ref : 1557249,a house with the parking space for rent in a peaceful and calm area.,Date : 13 Mar 2018 - 08:55 am,Rent,House & Property,Houses,Colombo-Boralesgamuwa / Boralasgamuwa,"Rs. 40,000"
Ref : 1557244,house for rent in ratmalana,Date : 13 Mar 2018 - 08:49 am,Rent,House & Property,Houses,Colombo-Ratmalana,"Rs. 17,000"
Ref : 1557228,house for sale in colombo 10,Date : 13 Mar 2018 - 08:48 am,Sell,House & Property,Houses,Colombo,"Rs. 11,000,000"
Ref : 1557214,house for rent kandana,Date : 13 Mar 2018 - 08:45 am,Rent,House & Property,Houses,Gampaha-Kandana,Negotiable
Ref : 1557205,house for rent,Date : 13 Mar 2018 - 08:43 am,Rent,House & Property,Houses,Gampaha-Kotugoda,"Rs. 30,000"
Ref : 1557203,brand new two story house for sale,Date : 13 Mar 2018 - 08:43 am,Sell,House & Property,Houses,Colombo-Maharagama,"Rs. 18,500,000"
Ref : 1557245,house for rent,Date : 12 Mar 2018 - 05:59 pm,Rent,House & Property,Houses,Colombo-Rajagiriya,Negotiable
Ref : 1557237,house for sale,Date : 12 Mar 2018 - 05:52 pm,Sell,House & Property,Houses,Colombo-Maharagama,Negotiable
Ref : 1557236,house for sale,Date : 12 Mar 2018 - 05:50 pm,Sell,House & Property,Houses,,Negotiable
Ref : 1557232,house for rent,Date : 12 Mar 2018 - 05:37 pm,Rent,House & Property,Houses,Colombo-Nawala,Negotiable
Ref : 1557044,house for sale in piliyandala,Date : 12 Mar 2018 - 05:23 pm,Sell,House & Property,Houses,Colombo-Piliyandala,"Rs. 6,500,000"
Ref : 1557028,house at welimada - for immediate sale,Date : 12 Mar 2018 - 05:19 pm,Sell,House & Property,Houses,Badulla-Welimada,"Rs. 8,500,000"
Ref : 1557750,house for sale in homagama,Date : 15 Mar 2018 - 10:49 am,Sell,House & Property,Houses,Colombo-Homagama,Negotiable
Ref : 1557729,land for sale,Date : 15 Mar 2018 - 10:45 am,Sell,House & Property,Houses,Galle,"Rs. 1,600,000"
Ref : 1557716,fully furnished house with three bedrooms for rent,Date : 15 Mar 2018 - 09:02 am,Rent,House & Property,Houses,Kandy-Dangolla,"Rs. 35,000"
Ref : 1557693,brand new two storied beautiful luxary house boadering bolgoda lake,Date : 15 Mar 2018 - 08:57 am,Sell,House & Property,Houses,Colombo-Moratuwa,"Rs. 49,000,000"
Ref : 1557692,"modern & new house at dewala road, pamunuwa!",Date : 15 Mar 2018 - 08:56 am,Sell,House & Property,Houses,Colombo-Maharagama,"Rs. 28,500,000"
Ref : 1557678,house for rent in close to kottawa,Date : 15 Mar 2018 - 08:54 am,Rent,House & Property,Houses,Colombo,"Rs. 32,000"
Ref : 1557679,home at dehiwala,Date : 15 Mar 2018 - 08:54 am,Sell,House & Property,Houses,,"Rs. 40,000,000"
Ref : 1557707,2 bedroom upstair unit in capital kingdom thalawathugoda ( behind hemas),Date : 15 Mar 2018 - 08:51 am,Rent,House & Property,Houses,Colombo-Talawatugoda,"Rs. 52,000"
Ref : 1557659,3 bedroom house for sale in kalubowila,Date : 15 Mar 2018 - 08:50 am,Sell,House & Property,Houses,Colombo-Kalubowila,"Rs. 18,000,000"
Ref : 1557668,brand new fully completed house for sale in athurugiriya,Date : 15 Mar 2018 - 08:49 am,Sell,House & Property,Houses,Colombo-Athurugiriya,"Rs. 13,500,000"
Ref : 1557667,fully completed house for rent in kandana-,Date : 15 Mar 2018 - 08:49 am,Rent,House & Property,Houses,Gampaha-Kandana,"Rs. 27,000"
Ref : 1557666,fully completed house for sale -kandana-,Date : 15 Mar 2018 - 08:49 am,Sell,House & Property,Houses,Gampaha-Kandana,"Rs. 42,000,000"
Ref : 1557647,pelawatta junction - up stair unit for rent.,Date : 14 Mar 2018 - 05:07 pm,Rent,House & Property,Houses,Colombo-Pelawatta,"Rs. 35,000"
Ref : 1557637,house for sale in homagama,Date : 14 Mar 2018 - 04:26 pm,Sell,House & Property,Houses,Colombo-Homagama,"Rs. 8,500,000"
Ref : 1557611,luxury house for sale in wellawatte!,Date : 14 Mar 2018 - 03:44 pm,Sell,House & Property,Houses,"Colombo-Colombo 6 (Wellawatta, Pamankada, Kirulapane","Rs. 80,000,000"
Ref : 1557629,house for rent,Date : 14 Mar 2018 - 03:44 pm,Rent,House & Property,Houses,"Colombo-Colombo 15 (Mutwal, Modara, Mattakuliya, Mada","Rs. 13,000"
Ref : 1557625,kelaniya upstair house for lease,Date : 14 Mar 2018 - 03:43 pm,Rent,House & Property,Houses,Gampaha-Kelaniya,"Rs. 60,000"
Ref : 1557617,luxury house for sale in hokandara !,Date : 14 Mar 2018 - 03:42 pm,Sell,House & Property,Houses,Colombo-Hokandara,"Rs. 23,000,000"
Ref : 1557595,house(ground floor) for rent in pannipitiya,Date : 14 Mar 2018 - 01:26 pm,Rent,House & Property,Houses,Colombo-Pannipitiya,"Rs. 35,000"
Ref : 1557593,house for rent,Date : 14 Mar 2018 - 01:26 pm,Rent,House & Property,Houses,Gampaha-Wattala,"Rs. 30,000"
Ref : 1557591,luxury fully furnished house in negombo,Date : 14 Mar 2018 - 01:25 pm,Sell,House & Property,Houses,Gampaha-Negombo,"Rs. 41,500,000"
Ref : 1557565,furnished house for rent,Date : 14 Mar 2018 - 01:20 pm,Rent,House & Property,Houses,Gampaha-Ja-Ela,"Rs. 27,000"
Ref : 1557567,2 bedroom single storey house at gurudeniya.,Date : 14 Mar 2018 - 01:19 pm,Sell,House & Property,Houses,Kandy-Tennekumbura,"Rs. 5,500,000"
Ref : 1557568,house for sale in battaramulla,Date : 14 Mar 2018 - 01:19 pm,Sell,House & Property,Houses,Colombo,"Rs. 75,000,000"
Ref : 1557550,house for rent,Date : 14 Mar 2018 - 11:24 am,Rent,House & Property,Houses,Colombo-Talawatugoda,"Rs. 35,000"
Ref : 1557031,house for rent-gonawala,Date : 12 Mar 2018 - 05:19 pm,Rent,House & Property,Houses,Gampaha,"Rs. 18,000"
Ref : 1557063,newly build modern house,Date : 12 Mar 2018 - 05:18 pm,Sell,House & Property,Houses,Batticaloa,"Rs. 20,000,000"
Ref : 1557054,house and land for sale,Date : 12 Mar 2018 - 05:16 pm,Sell,House & Property,Houses,Gampaha-Biyagama,"Rs. 10,000,000"
Ref : 1557075,house and property,Date : 12 Mar 2018 - 04:54 pm,Sell,House & Property,Houses,Galle-Baddegama,"Rs. 2,700,000"
Ref : 1557086,panadura - kurusa handiya house for sale,Date : 12 Mar 2018 - 04:53 pm,Sell,House & Property,Houses,Kalutara-Panadura,"Rs. 8,200,000"
Ref : 1557085,panadura wekada house for sale,Date : 12 Mar 2018 - 04:53 pm,Sell,House & Property,Houses,Kalutara-Panadura,"Rs. 14,000,000"
Ref : 1557094,brand new 2 story housefor sale in malabe,Date : 12 Mar 2018 - 04:52 pm,Sell,House & Property,Houses,Colombo-Malabe,"Rs. 19,000,000"
Ref : 1557096,137p land with house for sale in kurunegala.,Date : 12 Mar 2018 - 04:52 pm,Sell,House & Property,Houses,Kurunegala-Kuliyapitiya,Negotiable
Ref : 1557099,"46p land with house for sale in horana, (kalutara).",Date : 12 Mar 2018 - 04:32 pm,Sell,House & Property,Houses,Kalutara-Horana,Negotiable
Ref : 1557112,03 rooms house for rent in hibutana,Date : 12 Mar 2018 - 04:31 pm,Rent,House & Property,Houses,,"Rs. 40,000"
Ref : 1557105,13.5p land with luxury house for sale in colombo.,Date : 12 Mar 2018 - 04:31 pm,Sell,House & Property,Houses,Colombo-Homagama,"Rs. 12,500,000"
Ref : 1557104,house for rent in colombo 5,Date : 12 Mar 2018 - 04:31 pm,Rent,House & Property,Houses,"Colombo-Colombo 5 (Havelock town,Kirulapane South)","Rs. 550,000"
Ref : 1557103,15p land with house for sale in kalutara.,Date : 12 Mar 2018 - 04:31 pm,Sell,House & Property,Houses,Kalutara-Kalutara,"Rs. 6,000,000"
Ref : 1557102,බදු දීමට තිබේ.,Date : 12 Mar 2018 - 04:31 pm,Rent,House & Property,Houses,Kandy-Kandy,"Rs. 35,000"
Ref : 1557101,house for sale at bopitiya-jaela,Date : 12 Mar 2018 - 04:31 pm,Sell,House & Property,Houses,Gampaha-Ja-Ela,"Rs. 8,700,000"
Ref : 1557108,house for sale,Date : 12 Mar 2018 - 04:30 pm,Sell,House & Property,Houses,Gampaha-Kadawatha,"Rs. 7,700,000"
Ref : 1557123,house and property,Date : 12 Mar 2018 - 04:26 pm,Sell,House & Property,Houses,Galle-Baddegama,"Rs. 2,700,000"
Ref : 1557120,03 rooms house for rent in hibutana,Date : 12 Mar 2018 - 04:26 pm,Rent,House & Property,Houses,,"Rs. 40,000"
Ref : 1557144,house for sale in kurunegala,Date : 12 Mar 2018 - 04:24 pm,Sell,House & Property,Houses,Kurunegala-Kurunegala,Negotiable
Ref : 1557147,house for rent in wennappuwa,Date : 12 Mar 2018 - 04:24 pm,Rent,House & Property,Houses,Puttalam-Wennappuwa,"Rs. 20,000"
Ref : 1557161,house for rent,Date : 12 Mar 2018 - 04:17 pm,Rent,House & Property,Houses,,"Rs. 45,000"
Ref : 1557166,upstairs house for rent,Date : 12 Mar 2018 - 04:16 pm,Rent,House & Property,Houses,Colombo-Colombo 4 (Bambalapitiya),"Rs. 70,000"
Ref : 1557173,house for rent,Date : 12 Mar 2018 - 04:15 pm,Rent,House & Property,Houses,Gampaha-Wattala,"Rs. 20,000"
Ref : 1557179,two storied house for rent in anderson road,Date : 12 Mar 2018 - 04:13 pm,Rent,House & Property,Houses,Colombo,"Rs. 80,000"
Ref : 1557182,luxury two storied house in makola for sale,Date : 12 Mar 2018 - 04:13 pm,Sell,House & Property,Houses,Gampaha-Makola,"Rs. 30,000,000"
Ref : 1556808,an upstair house for rent in boralesgamuwa,Date : 10 Mar 2018 - 04:06 pm,Rent,House & Property,Houses,Colombo-Boralesgamuwa / Boralasgamuwa,"Rs. 54,000"
Ref : 1556803,hous for rent in galle,Date : 10 Mar 2018 - 04:05 pm,Rent,House & Property,Houses,Galle-Galle,"Rs. 13,000"
Ref : 1556799,house and land,Date : 10 Mar 2018 - 04:04 pm,Wanted,House & Property,Houses,Gampaha,"Rs. 2,000,000"
Ref : 1556798,land for sale urgent,Date : 10 Mar 2018 - 04:04 pm,Sell,House & Property,Houses,Kandy-Gomagoda,"Rs. 5,000,000"
Ref : 1556796,land for sale urgent,Date : 10 Mar 2018 - 04:04 pm,Sell,House & Property,Houses,Kandy-Gomagoda,"Rs. 5,000,000"
Ref : 1556787,new house for sale in piliyandala,Date : 10 Mar 2018 - 04:04 pm,Sell,House & Property,Houses,Colombo-Piliyandala,Negotiable
Ref : 1556783,an upstair house for rent in boralesgamuwa,Date : 10 Mar 2018 - 02:52 pm,Rent,House & Property,Houses,Colombo-Boralesgamuwa / Boralasgamuwa,"Rs. 54,000"
Ref : 1556752,rent for house - siddamulla,Date : 10 Mar 2018 - 02:28 pm,Rent,House & Property,Houses,Colombo-Siddamulla,"Rs. 25,000"
Ref : 1556770,luxury house for sale in malabe.,Date : 10 Mar 2018 - 02:26 pm,Sell,House & Property,Houses,Colombo-Malabe,"Rs. 13,500,000"
Ref : 1556769,"house for sale in kiribathgoda , iriyawetiya",Date : 10 Mar 2018 - 02:26 pm,Sell,House & Property,Houses,Gampaha-Kiribathgoda,Negotiable
Ref : 1556740,විල්ලා එකක් වහාම විකිනීමට.පන්�...,Date : 10 Mar 2018 - 12:31 pm,Sell,House & Property,Houses,,"Rs. 48,000,000"
Ref : 1556745,house for rent badulla,Date : 10 Mar 2018 - 12:30 pm,Rent,House & Property,Houses,Badulla-Badulla,"Rs. 9,000"
Ref : 1556731,house for sell,Date : 10 Mar 2018 - 11:28 am,Sell,House & Property,Houses,Galle-Karapitiya,"Rs. 6,800,000"
Ref : 1556727,"හිබුටාන, නිවසක් කුලියට",Date : 10 Mar 2018 - 11:28 am,Rent,House & Property,Houses,,"Rs. 40,000"
Ref : 1556722,two story house for sale in malabe,Date : 10 Mar 2018 - 11:11 am,Sell,House & Property,Houses,Colombo-Malabe,Negotiable
Ref : 1556700,house for sale in pita kotte,Date : 10 Mar 2018 - 11:09 am,Sell,House & Property,Houses,Colombo-Pita Kotte,Negotiable
Ref : 1556707,house for rent in nugegoda,Date : 10 Mar 2018 - 11:08 am,Rent,House & Property,Houses,Colombo-Nugegoda,Negotiable
Ref : 1556681,2bed rooms house for rent,Date : 10 Mar 2018 - 10:54 am,Rent,House & Property,Houses,Gampaha-Kaleliya,"Rs. 20,000"
Ref : 1556675,new house sale in maharagama,Date : 10 Mar 2018 - 10:51 am,Sell,House & Property,Houses,Colombo-Maharagama,"Rs. 21,000,000"
Ref : 1556669,luxury house for sale in katugastota,Date : 10 Mar 2018 - 10:50 am,Sell,House & Property,Houses,Kandy-Katugastota,"Rs. 15,500,000"
Ref : 1556657,houses in kandy,Date : 10 Mar 2018 - 10:49 am,Rent,House & Property,Houses,Kandy,"Rs. 15,000"
Ref : 1556653,house in digana for sale in digana,Date : 10 Mar 2018 - 10:49 am,Sell,House & Property,Houses,Kandy-Digana,"Rs. 7,200,000"
Ref : 1556601,house for sale mabima,Date : 10 Mar 2018 - 10:37 am,Sell,House & Property,Houses,Gampaha-Heiyanthuduwa,"Rs. 4,800,000"
Ref : 1556587,4 bed rooms house for rent kapuwatta,Date : 10 Mar 2018 - 10:37 am,Rent,House & Property,Houses,Gampaha-Kandana,"Rs. 40,000"
Ref : 1556588,කඩුවෙල අධිවේගි පිවිසුම ආසන්න�...,Date : 10 Mar 2018 - 10:37 am,Rent,House & Property,Houses,Colombo-Kaduwela,"Rs. 25,000"
Ref : 1557188,house with land near rahula college matara,Date : 12 Mar 2018 - 04:12 pm,Sell,House & Property,Houses,Matara,"Rs. 35,000,000"
Ref : 1557172,rent a house in peradeniya,Date : 12 Mar 2018 - 03:23 pm,Rent,House & Property,Houses,Kandy-Peradeniya,"Rs. 35,000"
Ref : 1557184,"two story house at kalubowila, woodlands avenue",Date : 12 Mar 2018 - 02:25 pm,Sell,House & Property,Houses,Colombo-Kalubowila,Negotiable
Ref : 1556955,02 rooms house for rent in gampaha town.,Date : 12 Mar 2018 - 09:10 am,Rent,House & Property,Houses,Gampaha-Gampaha,"Rs. 23,000"
Ref : 1556953,rental house near by piliyandala town - batakettara,Date : 12 Mar 2018 - 09:10 am,Rent,House & Property,Houses,Colombo-Piliyandala,"Rs. 22,000"
Ref : 1556948,house with land for sale kiribathgoda,Date : 12 Mar 2018 - 09:09 am,Sell,House & Property,Houses,Gampaha-Kiribathgoda,Negotiable
Ref : 1556937,modern house for sale jayanthipura battaramulla,Date : 12 Mar 2018 - 09:09 am,Sell,House & Property,Houses,Colombo-Battaramulla,"Rs. 40,000,000"
Ref : 1556939,modern house for rent jayanthipura battaramulla,Date : 12 Mar 2018 - 09:08 am,Rent,House & Property,Houses,Colombo-Battaramulla,"Rs. 90,000"
Ref : 1556917,house in aviddawella,Date : 12 Mar 2018 - 09:02 am,Sell,House & Property,Houses,Colombo-Avissawella,"Rs. 7,000,000"
Ref : 1556906,ideal house for sale in bokundara,Date : 12 Mar 2018 - 09:00 am,Sell,House & Property,Houses,Colombo-Piliyandala,"Rs. 24,800,000"
Ref : 1556908,charming newly built house for sale in bokundara,Date : 12 Mar 2018 - 09:00 am,Sell,House & Property,Houses,Colombo-Piliyandala,"Rs. 24,800,000"
Ref : 1556898,house for sale,Date : 12 Mar 2018 - 08:55 am,Sell,House & Property,Houses,Colombo-Madapatha,"Rs. 7,500,000"
Ref : 1556871,house for rent in kottawa,Date : 12 Mar 2018 - 08:53 am,Rent,House & Property,Houses,Colombo,"Rs. 38,000"
Ref : 1556863,negombo akkarapanaha house for lease,Date : 12 Mar 2018 - 08:52 am,Rent,House & Property,Houses,Gampaha-Negombo,"Rs. 38,000"
Ref : 1556858,a house in nugegoda for rent,Date : 12 Mar 2018 - 08:50 am,Rent,House & Property,Houses,Colombo,"Rs. 30,000"
Ref : 1556860,negombo daluwakotuwa house for lease,Date : 12 Mar 2018 - 08:50 am,Rent,House & Property,Houses,Gampaha-Negombo,"Rs. 43,000"
Ref : 1556852,annex wanted for couple in kalubowila aria,Date : 12 Mar 2018 - 08:48 am,Wanted,House & Property,Houses,Colombo-Kalubowila,"Rs. 16,000"
Ref : 1556850,"bokundara, piliyandaa home for rent",Date : 12 Mar 2018 - 08:48 am,Rent,House & Property,Houses,Colombo-Piliyandala,"Rs. 55,000"
Ref : 1556837,house for sale in rajagiriya,Date : 12 Mar 2018 - 08:46 am,Sell,House & Property,Houses,Colombo-Rajagiriya,"Rs. 60,000,000"
Ref : 1548430,houses for rent in wellawaya town 2018,Date : 11 Mar 2018 - 08:42 pm,Rent,House & Property,Houses,,"Rs. 16,000"
Ref : 1556933,upstair annex,Date : 11 Mar 2018 - 10:05 am,Rent,House & Property,Houses,,Negotiable
Ref : 1556931,house for sale,Date : 11 Mar 2018 - 10:02 am,Sell,House & Property,Houses,,Negotiable
Ref : 1556929,house for rent,Date : 11 Mar 2018 - 10:01 am,Rent,House & Property,Houses,,Negotiable
Ref : 1556922,house for sale,Date : 11 Mar 2018 - 09:55 am,Sell,House & Property,Houses,,Negotiable
Ref : 1556921,house for rent,Date : 11 Mar 2018 - 09:54 am,Rent,House & Property,Houses,,Negotiable
Ref : 1556585,2 sto.4 bed rooms house for rent,Date : 10 Mar 2018 - 10:36 am,Rent,House & Property,Houses,Gampaha-Mahabage,"Rs. 50,000"
Ref : 1556554,house for sale at uswetakeiyawa,Date : 10 Mar 2018 - 10:23 am,Sell,House & Property,Houses,Gampaha-Uswetakeiyawa,"Rs. 20,000,000"
Ref : 1556556,house & 46 perch proprty,Date : 10 Mar 2018 - 10:22 am,Sell,House & Property,Houses,,"Rs. 33,000,000"
Ref : 1556491,බදු දීමට තිබේ.,Date : 10 Mar 2018 - 10:21 am,Rent,House & Property,Houses,Kandy-Kandy,"Rs. 60,000"
Ref : 1556479,3 bedroom luxury apartment wanted in colombo (purchase),Date : 10 Mar 2018 - 10:20 am,Wanted,House & Property,Houses,Colombo,"Rs. 50,000,000"
Ref : 1556480,upstairs for rent,Date : 10 Mar 2018 - 10:20 am,Rent,House & Property,Houses,Colombo-Homagama,"Rs. 17,500"
Ref : 1556482,නිවසේ උඩු මහල කුලියට දීමට තිබේ,Date : 10 Mar 2018 - 10:20 am,Rent,House & Property,Houses,Colombo-Homagama,"Rs. 17,500"
Ref : 1556674,etul kotte,Date : 10 Mar 2018 - 07:21 am,Rent,House & Property,Houses,,Negotiable
Ref : 1556663,negotiable 50 acres land,Date : 10 Mar 2018 - 02:48 am,Rent,House & Property,Houses,,Negotiable
Ref : 1556661,rajagirya 3 br 2 bath fully tiled up stair for rent,Date : 10 Mar 2018 - 02:39 am,Rent,House & Property,Houses,Colombo-Rajagiriya,Negotiable
Ref : 1556655,kohuwala,Date : 10 Mar 2018 - 01:11 am,Sell,House & Property,Houses,,Negotiable
Ref : 1556654,kelaniya,Date : 10 Mar 2018 - 01:09 am,Sell,House & Property,Houses,,Negotiable
Ref : 1556652,makola,Date : 10 Mar 2018 - 01:08 am,Sell,House & Property,Houses,,Negotiable
Ref : 1556651,gampaha,Date : 10 Mar 2018 - 01:08 am,Sell,House & Property,Houses,,Negotiable
Ref : 1556650,nugegoda,Date : 10 Mar 2018 - 01:05 am,Sell,House & Property,Houses,,Negotiable
Ref : 1556649,ratnapura,Date : 10 Mar 2018 - 01:04 am,Sell,House & Property,Houses,,Negotiable
Ref : 1556648,kadawatha,Date : 10 Mar 2018 - 01:03 am,Sell,House & Property,Houses,,Negotiable
Ref : 1556647,athurugiriya,Date : 10 Mar 2018 - 01:02 am,Sell,House & Property,Houses,,Negotiable
Ref : 1556646,maharagama,Date : 10 Mar 2018 - 01:01 am,Sell,House & Property,Houses,,Negotiable
Ref : 1556645,mawaramandiya,Date : 10 Mar 2018 - 01:00 am,Sell,House & Property,Houses,,Negotiable
Ref : 1556641,nawala - upstair house,Date : 10 Mar 2018 - 12:43 am,Sell,House & Property,Houses,Colombo-Nawala,Negotiable
Ref : 1556620,house for sale in kadawatha mankada,Date : 10 Mar 2018 - 12:09 am,Sell,House & Property,Houses,Gampaha-Kadawatha,Negotiable
Ref : 1556616,"8 perch land with 3 bedrooms, house in moratuwa",Date : 09 Mar 2018 - 11:57 pm,Sell,House & Property,Houses,Colombo-Moratuwa,Negotiable
Ref : 1556615,9.30 perch 03 bedroomed complete new house given on rent in malabe,Date : 09 Mar 2018 - 11:55 pm,Rent,House & Property,Houses,Colombo-Malabe,Negotiable
Ref : 1556614,house for sale in katubedda demel road,Date : 09 Mar 2018 - 11:51 pm,Sell,House & Property,Houses,Colombo-Ratmalana,Negotiable
Ref : 1556609,3 story house in piliyandala,Date : 09 Mar 2018 - 11:23 pm,Rent,House & Property,Houses,Colombo-Piliyandala,Negotiable
Ref : 1556604,hanwella jayawirugoda western park auctioned by the finance 30,Date : 09 Mar 2018 - 10:56 pm,Sell,House & Property,Houses,Colombo-Hanwella,Negotiable
Ref : 1556603,mount lavinia 2 storeyd titled house,Date : 09 Mar 2018 - 10:52 pm,Rent,House & Property,Houses,,Negotiable
Ref : 1556599,kandy house for sale in watapuluwa kandy city,Date : 09 Mar 2018 - 10:42 pm,Sell,House & Property,Houses,Kandy-Watapuluwa,Negotiable
Ref : 1556597,mount lavinia 2nd block from galle road,Date : 09 Mar 2018 - 10:39 pm,Sell,House & Property,Houses,Colombo-Mount Lavinia,Negotiable
Ref : 1556593,kurunegala 15 perches block for immediate sale,Date : 09 Mar 2018 - 10:32 pm,Sell,House & Property,Houses,Kurunegala-None,Negotiable
Ref : 1556533,house for rent kadawatha,Date : 09 Mar 2018 - 04:40 pm,Rent,House & Property,Houses,Gampaha-Kadawatha,"Rs. 20,000"
Ref : 1556535,brand new house for sale in maharagama navinna,Date : 09 Mar 2018 - 02:47 pm,Sell,House & Property,Houses,Colombo-Maharagama,Negotiable
Ref : 1556519,brand new 2 story house for sale in malabe,Date : 09 Mar 2018 - 02:35 pm,Sell,House & Property,Houses,Colombo-Malabe,"Rs. 19,000,000"
Ref : 1556502,wattala-house with land,Date : 09 Mar 2018 - 01:22 pm,Sell,House & Property,Houses,Gampaha-Wattala,"Rs. 5,500,000"
Ref : 1556501,house for sale in mirissa area,Date : 09 Mar 2018 - 01:22 pm,Sell,House & Property,Houses,Matara-Mirissa,"Rs. 7,500,000"
Ref : 1556498,බදු දීමට තිබේ.,Date : 09 Mar 2018 - 01:21 pm,Rent,House & Property,Houses,Kandy-Kandy,"Rs. 60,000"
Ref : 1556454,house for sale in bopitiya jaela,Date : 09 Mar 2018 - 09:03 am,Sell,House & Property,Houses,Gampaha-Ja-Ela,"Rs. 8,700,000"
Ref : 1556451,3 story house for rent in battaramulla,Date : 09 Mar 2018 - 09:02 am,Rent,House & Property,Houses,Colombo-Battaramulla,"Rs. 200,000"
Ref : 1556452,2-storey house for rent in thalawathugoda,Date : 09 Mar 2018 - 09:01 am,Rent,House & Property,Houses,Colombo-Talawatugoda,"Rs. 90,000"
Ref : 1556445,one room semi furnish house for rent in kandy gannoruwa.,Date : 09 Mar 2018 - 09:00 am,Rent,House & Property,Houses,Kandy-Peradeniya,"Rs. 25,000"
Ref : 1556439,house for rent,Date : 09 Mar 2018 - 08:59 am,Rent,House & Property,Houses,Kegalle,"Rs. 15,000"
Ref : 1556430,land paddy field near to kandy mahiyangana rd,Date : 09 Mar 2018 - 08:59 am,Sell,House & Property,Houses,Kandy,"Rs. 1,000,000"
Ref : 1556420,annex for rent kurunegala,Date : 09 Mar 2018 - 08:58 am,Rent,House & Property,Houses,Kurunegala,"Rs. 25,000"
